title;realAgent;address;sqm;feature1;feature2;price;link;lon;lat;last_update
Botschaftsviertel - Unbefristet und Ablösefrei! Dachgeschoss-Wohnung mit Terrasse!;IMMOcontract Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;86;2 Zimmer;Terrasse;1425;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/botschaftsviertel-unbefristet-und-abloesefrei-dachgeschoss-wohnung-mit-terrasse-623760518/;16,3905024;48,1881739;30.03.23 02:41
Ausblick in Zentraler Lage im Helio Tower;RE/MAX 4You;1030 Wien, 03. Bezirk, Landstraße;50;2 Zimmer;Balkon, Loggia;1031,87;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/ausblick-in-zentraler-lage-im-helio-tower-627375878/;16,3905024;48,1881739;31.03.23 02:41
Terrassenwohnung mit hochwertiger Ausstattung und guter Lage;IMMOcontract Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;52;2 Zimmer;Balkon, Loggia;830;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/terrassenwohnung-mit-hochwertiger-ausstattung-und-guter-lage-601603333/;16,3905024;48,1881739;01.04.23 02:41
SONNENDURCHFLUTETE LOGGIAWOHNUNG ZUM ERSTBEZUG;IMMOcontract Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;50;2 Zimmer;Balkon, Loggia;820,01;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/sonnendurchflutete-loggiawohnung-zum-erstbezug-601602752/;16,3905024;48,1881739;02.04.23 02:41
Schöne 3 Zimmer Wohnung nähe Campus Vienna Biocenter, Pauluspark;RE/MAX Solutions Probszt Immobilientreuhand GmbH;1030 Wien, 03. Bezirk, Landstraße;61;2 Zimmer;2 Zimmer;921,69;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/schoene-3-zimmer-wohnung-naehe-campus-vienna-biocenter-pauluspark-619337662/;16,3905024;48,1881739;03.04.23 02:41
Traumhafte Altbauwohnung-Erstbezug nach Generalsanierung;s REAL - Wien;1030 Wien, 03. Bezirk, Landstraße;126;2 Zimmer;2 Zimmer;1900;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/traumhafte-altbauwohnung-erstbezug-nach-generalsanierung-570421405/;16,3905024;48,1881739;04.04.23 02:41
*** WG TAUGLICH *** TOP LAGE ***;TREND Immobilien;1030 Wien, 03. Bezirk, Landstraße;62;2 Zimmer;2 Zimmer;776,3;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/-wg-tauglich-top-lage-623578804/;16,3905024;48,1881739;05.04.23 02:41
unbefristete 1-Zimmer-Wohnung im 5. Liftstock, Nahe Rochusmarkt & Wien Mitte, 4 Min zur U3;Brehm Immobilien GmbH;1030 Wien, 03. Bezirk, Landstraße;39;1 Zimmer;1 Zimmer;659,12;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/unbefristete-1-zimmer-wohnung-im-5-liftstock-nahe-rochusmarkt-wien-mitte-4-min-zur-u3-629902583/;16,3905024;48,1881739;06.04.23 02:41
Feine 2 Zimmer Eck-Altbauwohnung, mitten im 3.Bezirk!!;IMMO AGENCY GmbH;1030 Wien, 03. Bezirk, Landstraße;60;2 Zimmer;2 Zimmer;725;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/feine-2-zimmer-eck-altbauwohnung-mitten-im-3-bezirk-625693516/;16,3905024;48,1881739;07.04.23 02:41
Nähe Rochusplatz;Privat;1030 Wien, 03. Bezirk, Landstraße;120;120 m2;120 m2;1920;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/naehe-rochusplatz-631896900/;16,3905024;48,1881739;08.04.23 02:41
Erstbezug nach Generalsanierung: praktische 2-Zimmer-Wohnung in der Steingasse;Mittelsmann Philipp Sulek GmbH;1030 Wien, 03. Bezirk, Landstraße;68;2 Zimmer;2 Zimmer;1052,46;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/erstbezug-nach-generalsanierung-praktische-2-zimmer-wohnung-in-der-steingasse-631893105/;16,3905024;48,1881739;09.04.23 02:41
Generalsanierte 2-Zimmer-Wohnung in zentraler Lage - ab sofort verfügbar;Mittelsmann Philipp Sulek GmbH;1030 Wien, 03. Bezirk, Landstraße;68;2 Zimmer;2 Zimmer;1072,85;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/generalsanierte-2-zimmer-wohnung-in-zentraler-lage-ab-sofort-verfuegbar-631893107/;16,3905024;48,1881739;10.04.23 02:41
Hochwertige 1-Zimmer-Wohnung;RIWOG Real Estate Management GmbH;1030 Wien, 03. Bezirk, Landstraße;44;44 m2;44 m2;744,67;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/hochwertige-1-zimmer-wohnung-617039325/;16,3905024;48,1881739;11.04.23 02:41
SCHÖNE ALTBAUWOHNUNG an der ERDBERGER LÄNDE;Dewog Immobilienmakler & Immobilienverwaltung Ges.m.b.H.;1030 Wien, 03. Bezirk, Landstraße;86;2 Zimmer;2 Zimmer;896,97;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/schoene-altbauwohnung-an-der-erdberger-laende-627190379/;16,3905024;48,1881739;12.04.23 02:41
WOHNEN ÜBER DEN WOLKEN WIENS | 3 ZIMMER | ERSTBEZUG;RE/MAX First;1030 Wien, 03. Bezirk, Landstraße;84;3 Zimmer;Balkon, Loggia;1587,02;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wohnen-ueber-den-wolken-wiens-3-zimmer-erstbezug-627740780/;16,3905024;48,1881739;13.04.23 02:41
1030! 2-Zimmer DG Nähe Arenbergpark und U3!;Steindl & Herzel Immobilien OG;1030 Wien, 03. Bezirk, Landstraße;46;2 Zimmer;2 Zimmer;717,44;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/1030-2-zimmer-dg-naehe-arenbergpark-und-u3-627740531/;16,3905024;48,1881739;14.04.23 02:41
Super 4-er WG geeignet!;Trimond Immobilienmakler GesmbH;1030 Wien, 03. Bezirk, Landstraße;127;4 Zimmer;4 Zimmer;1686,81;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/super-4-er-wg-geeignet-627163480/;16,3905024;48,1881739;15.04.23 02:41
Super 4-er WG geeignet!;Trimond Immobilienmakler GesmbH;1030 Wien, 03. Bezirk, Landstraße;127;4 Zimmer;4 Zimmer;1686,81;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/super-4-er-wg-geeignet-627163480/;16,3905024;48,1881739;16.04.23 02:41
Helle Stadtwohnung für Paare im Fasanviertel - provisionsfrei;Römer Real e.U.;1030 Wien, 03. Bezirk, Landstraße;86;2 Zimmer;2 Zimmer;999;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/helle-stadtwohnung-fuer-paare-im-fasanviertel-provisionsfrei-603513374/;16,3905024;48,1881739;17.04.23 02:41
Perfekte 2-Zimmer-DG-Wohnung mit Terrasse & Garagenoption!;BONREAL Immobilienvermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;47;2 Zimmer;Terrasse;884,62;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/perfekte-2-zimmer-dg-wohnung-mit-terrasse-garagenoption-627713624/;16,3905024;48,1881739;18.04.23 02:41
APARTMENT MIT GROSSER TERRASSE;s REAL - Wien;1030 Wien, 03. Bezirk, Landstraße;50;1 Zimmer;Terrasse;799;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/apartment-mit-grosser-terrasse-600228040/;16,3905024;48,1881739;19.04.23 02:41
Großzügige 5-Zimmer-Wohnung am Modenapark zu mieten in 1030 Wien;ÖRAG Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;200;5 Zimmer;5 Zimmer;2795;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/grosszuegige-5-zimmer-wohnung-am-modenapark-zu-mieten-in-1030-wien-633618983/;16,3905024;48,1881739;20.04.23 02:41
Großzügige 5-Zimmer-Wohnung am Modenapark zu mieten in 1030 Wien;ÖRAG Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;200;5 Zimmer;5 Zimmer;2795;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/grosszuegige-5-zimmer-wohnung-am-modenapark-zu-mieten-in-1030-wien-633618983/;16,3905024;48,1881739;21.04.23 02:41
2 ZI + LOGGIA + Lift- Nahe Landstraßer Hauptstraße - Befristet;DELTA Immobilien Verwaltungs-, Vermittlungs-, Verwertungsgesellschaft m.b.H;1030 Wien, 03. Bezirk, Landstraße;74;2 Zimmer;Loggia;1195;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/2-zi-loggia-lift-nahe-landstrasser-hauptstrasse-befristet-370878982/;16,3905024;48,1881739;22.04.23 02:41
2 ZI + LOGGIA + Lift- Nahe Landstraßer Hauptstraße - Befristet;DELTA Immobilien Verwaltungs-, Vermittlungs-, Verwertungsgesellschaft m.b.H;1030 Wien, 03. Bezirk, Landstraße;74;2 Zimmer;Loggia;1195;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/2-zi-loggia-lift-nahe-landstrasser-hauptstrasse-befristet-370878982/;16,3905024;48,1881739;23.04.23 02:41
Laendyard - Erstklassige Zwei-Zimmer-Wohnung zwischen Prater und City zu mieten in 1030 Wien;ÖRAG Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;50;2 Zimmer;Balkon;810,29;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/laendyard-erstklassige-zwei-zimmer-wohnung-zwischen-prater-und-city-zu-mieten-in-1030-wien-633607839/;16,3905024;48,1881739;24.04.23 02:41
Laendyard - Erstklassige Zwei-Zimmer-Wohnung zwischen Prater und City zu mieten in 1030 Wien;ÖRAG Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;50;2 Zimmer;Balkon;810,29;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/laendyard-erstklassige-zwei-zimmer-wohnung-zwischen-prater-und-city-zu-mieten-in-1030-wien-633607839/;16,3905024;48,1881739;25.04.23 02:41
Traumhafte 2-Zimmer Terrassen-Wohnung mit Blick zum Parkschlössel in 1030 Wien zu mieten;ÖRAG Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;80;2 Zimmer;Terrasse;1398,94;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/traumhafte-2-zimmer-terrassen-wohnung-mit-blick-zum-parkschloessel-in-1030-wien-zu-mieten-612770271/;16,3905024;48,1881739;26.04.23 02:41
Lichtdurchflutete 2-Zimmer Terrassen-Wohnung mit Blick zum Parkschlössel in 1030 Wien zu mieten;ÖRAG Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;91;2 Zimmer;Terrasse;1825,52;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/lichtdurchflutete-2-zimmer-terrassen-wohnung-mit-blick-zum-parkschloessel-in-1030-wien-zu-mieten-612769042/;16,3905024;48,1881739;27.04.23 02:41
Attraktive Garconniere mit südseitiger Terrasse nahe Kardinal-Nagl-Platz in 1030 Wien zu mieten;ÖRAG Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;30;1 Zimmer;Terrasse;766,28;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/attraktive-garconniere-mit-suedseitiger-terrasse-nahe-kardinal-nagl-platz-in-1030-wien-zu-mieten-612769124/;16,3905024;48,1881739;28.04.23 02:41
DESIGNERWOHNUNG am ROCHUSMARKT - BJ 2018 - Energieklasse A - große Loggia;Hubner Immobilien;1030 Wien, 03. Bezirk, Landstraße;75;2 Zimmer;Loggia;1449;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/designerwohnung-am-rochusmarkt-bj-2018-energieklasse-a-grosse-loggia-631790400/;16,3905024;48,1881739;29.04.23 02:41
TOP-Wohnung in 1030 Wien! Voll möblierte Luxus-Wohnung in repräsentativem Gründerzeithaus! Jetzt zugreifen!;Schantl ITH Immobilientreuhand GmbH;1030 Wien, 03. Bezirk, Landstraße;117;3 Zimmer;Balkon;2443,8;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/top-wohnung-in-1030-wien-voll-moeblierte-luxus-wohnung-in-repraesentativem-gruenderzeithaus-jetzt-zugreifen-610677176/;16,3905024;48,1881739;30.04.23 02:41
TOP-Wohnung in 1030 Wien! Voll möblierte Luxus-Wohnung in repräsentativem Gründerzeithaus! Jetzt zugreifen!;Schantl ITH Immobilientreuhand GmbH;1030 Wien, 03. Bezirk, Landstraße;117;3 Zimmer;Balkon;2443,8;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/top-wohnung-in-1030-wien-voll-moeblierte-luxus-wohnung-in-repraesentativem-gruenderzeithaus-jetzt-zugreifen-610677176/;16,3905024;48,1881739;01.05.23 02:41
Zur Vermietung gelangt eine tolle Familienwohnung mit Terrasse! WG geeignet!;POTERE Immobilien GmbH;1030 Wien, 03. Bezirk, Landstraße;140;4 Zimmer;Terrasse;2332,92;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/zur-vermietung-gelangt-eine-tolle-familienwohnung-mit-terrasse-wg-geeignet-626929336/;16,3905024;48,1881739;02.05.23 02:41
Einraum- Wohnung, kompakt, unbefristet 3. Stock ohne Lift;IMMOcontract Immobilien Vermittlung GmbH;1030 Wien, 03. Bezirk, Landstraße;31;1 Zimmer;1 Zimmer;434;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/einraum-wohnung-kompakt-unbefristet-3-stock-ohne-lift-629583680/;16,3905024;48,1881739;03.05.23 02:41
Exklusive 3-Zimmer Dachgeschoßwohnung 102 m2, + 22 m2 Terrasse Nähe Schloss Belvedere!;Immoexpress KG;1030 Wien, 03. Bezirk, Landstraße;102;3 Zimmer;Terrasse, Balkon, Dachterrasse;2690;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/exklusive-3-zimmer-dachgeschosswohnung-102-m-22-m-terrasse-naehe-schloss-belvedere-588238092/;16,3905024;48,1881739;04.05.23 02:41
WOHNEN ÜBER DEN WOLKEN WIENS | 3 ZIMMER | ERSTBEZUG;RE/MAX First;1030 Wien, 03. Bezirk, Landstraße;84;3 Zimmer;Balkon, Loggia;1587,02;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wohnen-ueber-den-wolken-wiens-3-zimmer-erstbezug-627470357/;16,3905024;48,1881739;05.05.23 02:41
WOHNEN ÜBER DEN WOLKEN WIENS | 4 ZIMMER | ERSTBEZUG;RE/MAX First;1030 Wien, 03. Bezirk, Landstraße;120;4 Zimmer;Balkon, Loggia;2158,29;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wohnen-ueber-den-wolken-wiens-4-zimmer-erstbezug-627465012/;16,3905024;48,1881739;06.05.23 02:41
360 TOUR // NEUBAUWOHNUNG in PARKLAGE;KALANDRA Immobilien;1030 Wien, 03. Bezirk, Landstraße;200;5 Zimmer;5 Zimmer;2795;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/360-tour-neubauwohnung-in-parklage-631606889/;16,3905024;48,1881739;07.05.23 02:41
Schöne 3-Zimmer Wohnung im Stilaltbau | Nähe U3 Wien Mitte;lage eins GmbH;1030 Wien, 03. Bezirk, Landstraße;110;3 Zimmer;3 Zimmer;1599,84;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/schoene-3-zimmer-wohnung-im-stilaltbau-naehe-u3-wien-mitte-618933237/;16,3905024;48,1881739;08.05.23 02:41
Panoramablick u. Erstbezug inkl. Garage u. inkl. DAN-Küche !;Immoexpress KG;1030 Wien, 03. Bezirk, Landstraße;82;3 Zimmer;Balkon, Loggia;1780;/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/panoramablick-u-erstbezug-inkl-garage-u-inkl-dan-kueche-627460247/;16,3905024;48,1881739;09.05.23 02:41
Studentenhit Gemeindewohnung;Privat;1100 Wien, 10. Bezirk, Favoriten;35;2 Zimmer;2 Zimmer;240;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/studentenhit-gemeindewohnung-637432427/;16,372658;48,169962;10.05.23 02:41
Single-Wohnung im 4.OG mit allg. Dachterrasse | Nähe Hauptbahnhof - Sonnwendviertel;Perfect Living;1100 Wien, 10. Bezirk, Favoriten;38;1 Zimmer;1 Zimmer;700;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/single-wohnung-im-4-og-mit-allg-dachterrasse-naehe-hauptbahnhof-sonnwendviertel-625104121/;16,372658;48,169962;11.05.23 02:41
Provisionsfrei! 18. Stock;IMMOcontract Immobilien Vermittlung GmbH;1100 Wien, 10. Bezirk, Favoriten;58;2 Zimmer;Balkon, Loggia;799,38;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/provisionsfrei-18-stock-620755803/;16,372658;48,169962;12.05.23 02:41
Villengegend von Oberlaa I Wohnen direkt am Bach und grüne Ruhelage I hauseigene Garage I großzügige Außenfläche I Fußbodenheizung I;Alexander Ringsmuth GmbH;1100 Wien, 10. Bezirk, Favoriten;42;2 Zimmer;Balkon;868,3;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/villengegend-von-oberlaa-i-wohnen-direkt-am-bach-und-gruene-ruhelage-i-hauseigene-garage-i-grosszuegige-aussenflaeche-i-fussbodenheizung-i-616388775/;16,372658;48,169962;13.05.23 02:41
***SPITZENWOHNUNG MIT TERRASSE UND GARAGE: WIE ERSTBEZUG!!+++;Dr. Vospernik Immobilien;1100 Wien, 10. Bezirk, Favoriten;51;2 Zimmer;Terrasse;699,6;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/-spitzenwohnung-mit-terrasse-und-garage-wie-erstbezug-637381312/;16,372658;48,169962;14.05.23 02:41
SANIERTER SCHÖNER ALTBAU: IDEALER GRUNDRISS, MÖBLIERTE KÜCHE, WG-tauglich!++;Dr. Vospernik Immobilien;1100 Wien, 10. Bezirk, Favoriten;66;2 Zimmer;2 Zimmer;849,86;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/sanierter-schoener-altbau-idealer-grundriss-moeblierte-kueche-wg-tauglich-637381322/;16,372658;48,169962;15.05.23 02:41
Provisionsfrei & 1. Monat Mietfrei: Erstbezug: Helle 2-Zimmer-Balkonwohnung im ruhigem Innenhof | ab sofort bezugsfertig | Top 5|27, Geiselbergstraße 28;EKAZENT Management GmbH;1100 Wien, 10. Bezirk, Favoriten;48;2 Zimmer;Balkon;823;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/provisionsfrei-1-monat-mietfrei-erstbezug-helle-2-zimmer-balkonwohnung-im-ruhigem-innenhof-ab-sofort-bezugsfertig-top-5-27-geiselbergstrasse-28-637381059/;16,372658;48,169962;16.05.23 02:41
Neubauwohnung, nähe Favoritenstraße!!!;TICON Immobilienservice;1100 Wien, 10. Bezirk, Favoriten;61;2 Zimmer;2 Zimmer;839,43;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/neubauwohnung-naehe-favoritenstrasse-637374731/;16,372658;48,169962;17.05.23 02:41
Neubauwohnung, nähe Favoritenstraße!!!;TICON Immobilienservice;1100 Wien, 10. Bezirk, Favoriten;61;2 Zimmer;2 Zimmer;839,43;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/neubauwohnung-naehe-favoritenstrasse-637374731/;16,372658;48,169962;18.05.23 02:41
Aktion: 1. Monat Mietfrei & Provisionsfrei - 2-Zimmerwohnung mit ruhigem Balkon zum Erstbezug | Geiselbergstraße 28, Top 4.78;EKAZENT Management GmbH;1100 Wien, 10. Bezirk, Favoriten;48;2 Zimmer;Balkon;801,97;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/aktion-1-monat-mietfrei-provisionsfrei-2-zimmerwohnung-mit-ruhigem-balkon-zum-erstbezug-geiselbergstrasse-28-top-4-78-637370439/;16,372658;48,169962;19.05.23 02:41
Aktion: 1. Monat Mietfrei & Provisionsfrei - 2-Zimmerwohnung mit ruhigem Balkon zum Erstbezug | Geiselbergstraße 28, Top 4.78;EKAZENT Management GmbH;1100 Wien, 10. Bezirk, Favoriten;48;2 Zimmer;Balkon;801,97;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/aktion-1-monat-mietfrei-provisionsfrei-2-zimmerwohnung-mit-ruhigem-balkon-zum-erstbezug-geiselbergstrasse-28-top-4-78-637370439/;16,372658;48,169962;20.05.23 02:41
Provisionsfrei! ADELE * 2-Zimmerwohnung mit Balkon mit tollem Fernblick im 9. Stock! Inkl. Fitnessstudio, Pool & Gemeinschaftsdachterrasse!;Soulier Real Estate GmbH;1100 Wien, 10. Bezirk, Favoriten;42;2 Zimmer;Balkon;790;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/provisionsfrei-adele-2-zimmerwohnung-mit-balkon-mit-tollem-fernblick-im-9-stock-inkl-fitnessstudio-pool-gemeinschaftsdachterrasse-637369767/;16,372658;48,169962;21.05.23 02:41
Ruhige 2-Zimmer Wohnung mit Balkon | ab sofort bezugsfertig | Top 4|28, Geiselbergstraße 28;EKAZENT Management GmbH;1100 Wien, 10. Bezirk, Favoriten;48;2 Zimmer;Balkon;797,35;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/ruhige-2-zimmer-wohnung-mit-balkon-ab-sofort-bezugsfertig-top-4-28-geiselbergstrasse-28-637368988/;16,372658;48,169962;22.05.23 02:41
GARTENWOHNUNG I 3 ZIMMERI GARAGE | RUHELAGE | ERHOLUNGSGEBIET WIENERBERG;Badura Immobilien GmbH;1100 Wien, 10. Bezirk, Favoriten;98;3 Zimmer;Terrasse, Garten;1790;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/gartenwohnung-i-3-zimmeri-garage-ruhelage-erholungsgebiet-wienerberg-593321211/;16,372658;48,169962;23.05.23 02:41
PROVISIONSFREI mit Fußbodenheizung NUR JETZT;IMMOcontract Immobilien Vermittlung GmbH;1100 Wien, 10. Bezirk, Favoriten;49;2 Zimmer;Balkon, Loggia;746,4;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/provisionsfrei-mit-fussbodenheizung-nur-jetzt-627169666/;16,372658;48,169962;24.05.23 02:41
PROVISIONSFREI mit Fußbodenheizung! 2 Zimmer mit super Ausblick!;IMMOcontract Immobilien Vermittlung GmbH;1100 Wien, 10. Bezirk, Favoriten;49;2 Zimmer;Balkon, Loggia;716,44;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/provisionsfrei-mit-fussbodenheizung-2-zimmer-mit-super-ausblick-627168797/;16,372658;48,169962;25.05.23 02:41
°Traumhafte 1-Zimmer-Wohnung nähe Wienerberg° °SOFORT VERFÜGBAR°;Real Immo Wien;1100 Wien, 10. Bezirk, Favoriten;49;1 Zimmer;Terrasse, Loggia;750,02;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/-traumhafte-1-zimmer-wohnung-naehe-wienerberg-sofort-verfuegbar-637353900/;16,372658;48,169962;26.05.23 02:41
Direkt an der Grenze zu Wien: Exklusiver Badeteich! Wohnung mit Balkon, Fußbodenheizung, Sicherheitstüre und Einbauküche! Hauseigene Tiefgarage!;Alexander Ringsmuth GmbH;1100 Wien, 10. Bezirk, Favoriten;76;3 Zimmer;Balkon;998;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/direkt-an-der-grenze-zu-wien-exklusiver-badeteich-wohnung-mit-balkon-fussbodenheizung-sicherheitstuere-und-einbaukueche-hauseigene-tiefgarage-627161244/;16,372658;48,169962;27.05.23 02:41
19. Stock! PROVISIONSFREI, sensationelle Extras mit Weitblick!;IMMOcontract Immobilien Vermittlung GmbH;1100 Wien, 10. Bezirk, Favoriten;54;2 Zimmer;Balkon, Loggia;733,95;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/19-stock-provisionsfrei-sensationelle-extras-mit-weitblick-627161105/;16,372658;48,169962;28.05.23 02:41
Provisionsfrei! 2 Zimmerwohnung mit Balkon!;IMMOcontract Immobilien Vermittlung GmbH;1100 Wien, 10. Bezirk, Favoriten;57;2 Zimmer;Balkon, Loggia;750,44;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/provisionsfrei-2-zimmerwohnung-mit-balkon-627155783/;16,372658;48,169962;29.05.23 02:41
KÜCHE, BALKON UND AUSBLICK! TRAUMHAFTE WOHNUNG!;IMMOcontract Immobilien Vermittlung GmbH;1100 Wien, 10. Bezirk, Favoriten;55;2 Zimmer;Balkon, Loggia;731,94;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/kueche-balkon-und-ausblick-traumhafte-wohnung-627155480/;16,372658;48,169962;30.05.23 02:41
3-Zimmer Loggia-Wohnung mit Blick in den begrünten Innenhof;WBV-GFW Gemeinnützige Gesellschaft m.b.H.;1100 Wien, 10. Bezirk, Favoriten;75;3 Zimmer;Loggia;1050,62;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/3-zimmer-loggia-wohnung-mit-blick-in-den-begruenten-innenhof-637343024/;16,372658;48,169962;31.05.23 02:41
Studenten oder Familien Wohnung, Quellenstraße Ecke Knöllgasse Straßenbahn 1 und 6;IMMO AGENCY GmbH;1100 Wien, 10. Bezirk, Favoriten;64;2 Zimmer;2 Zimmer;790;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/studenten-oder-familien-wohnung-quellenstrasse-ecke-knoellgasse-strassenbahn-1-und-6-625017759/;16,372658;48,169962;01.06.23 02:41
Generalsanierte 3-Zimmerwohnung nahe dem Helmut-Zilk-Park zu vermieten!;Moritz Immobilientreuhand GmbH;1100 Wien, 10. Bezirk, Favoriten;64;3 Zimmer;3 Zimmer;899;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/generalsanierte-3-zimmerwohnung-nahe-dem-helmut-zilk-park-zu-vermieten-610454369/;16,372658;48,169962;02.06.23 02:41
PROVISIONSFREI & 1. Monat Mietfrei | 2-Zimmerwohnung mit Balkon Richtung Innenhof | Top 3|40, Geiselbergstraße 28;EKAZENT Management GmbH;1100 Wien, 10. Bezirk, Favoriten;47;2 Zimmer;Balkon;796,72;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/provisionsfrei-1-monat-mietfrei-2-zimmerwohnung-mit-balkon-richtung-innenhof-top-3-40-geiselbergstrasse-28-637321551/;16,372658;48,169962;03.06.23 02:41
